index,id,created_at,date,place,tweet,language,ticker,user_id_str,username,nlikes,nreplies,nretweets,geo,source,compound,bearish,neutral,bullish
936,1367873113380302849_tsla,1.61496E+12,05/03/2021 16:00,,Huge blowout sale on $TSLA at the stock store!!! #buythedip,en,TSLA,18766459,Toure,25,4,3,,twitter,0.4898,0,0.739,0.261
937,1367873051287752711_tsla,1.61496E+12,05/03/2021 16:00,,@alesssj4 yep. Still holding everything and not worried yet. I'm just tired of all the hate mail. $TSLA,en,TSLA,9.30774E+17,squawksquare,95,21,0,,twitter,-0.5442,0.267,0.567,0.166
945,1367872526257373187_arkg,1.61496E+12,05/03/2021 16:00,,Sold my $ARKG for a loss so I could buy more $TSLA today. I think it'll be the right move,en,ARKG,1.06833E+18,Ryanokeef3,38,3,1,,twitter,-0.3182,0.126,0.874,0
946,1367872526257373187_tsla,1.61496E+12,05/03/2021 16:00,,Sold my $ARKG for a loss so I could buy more $TSLA today. I think it'll be the right move,en,TSLA,1.06833E+18,Ryanokeef3,38,3,1,,twitter,-0.3182,0.126,0.874,0
948,1367872331868237827_tsla,1.61496E+12,05/03/2021 16:00,,The good news is $TSLA's P/E is improving 🤣.,en,TSLA,435266378,TSLAFanMtl,41,1,3,,twitter,0.6908,0,0.551,0.449
954,1367871894389596160_tsla,1.61496E+12,05/03/2021 16:00,,$TSLA is down 35% in the past month.  Rarely has there been such an abject lesson in the importance of diversifying your gains.   I hope our hero doesn't have to update his LinkedIn and resume.  https://t.co/vjo32hLj21,en,TSLA,11336782,Carnage4Life,27,2,1,,twitter,0.886,0,0.731,0.269
955,1367871862584262662_tsla,1.61496E+12,05/03/2021 16:00,,Added to my $TSLA and some other favorite positions. Feels like Xmas! 🤩,en,TSLA,3549601,remouherek,36,1,3,,twitter,0.6996,0,0.633,0.367
956,1367871698792558596_tsla,1.61496E+12,05/03/2021 16:00,,@TicTocTick my itch made me buy $tsla at 585. Saw your tweet for capitulation. Sold it right away for a tiny loss at 582. You the man.. never felt that good taking loss  https://t.co/WVLnwqPDRt,en,TSLA,16916603,srikanth964,34,1,2,,twitter,-0.7189,0.189,0.811,0
958,1367871678919811074_tsla,1.61496E+12,05/03/2021 16:00,,Okay. Piggybank officially broken 😄 Added some more $TSLA at 560 😌,en,TSLA,1.27868E+18,thirdworldtesla,30,0,2,,twitter,-0.296,0.238,0.615,0.146
959,1367871282847612934_tsla,1.61496E+12,05/03/2021 16:00,,"wow, they're going to get the $550 puts now. Unreal. $TSLA",en,TSLA,9.30774E+17,squawksquare,227,31,4,,twitter,0.5859,0,0.725,0.275
962,1367870867301076999_tsla,1.61496E+12,05/03/2021 16:00,,$TSLA down 40% from 52-high now at a bargain 137X forward P/E,en,TSLA,1.06861E+18,qcapital2020,18,1,1,,twitter,0.2023,0,0.847,0.153
966,1367870483052466176_tsla,1.61496E+12,05/03/2021 16:00,,@jasondebolt Me too. What a nice discount. Don’t plan to sell a single share of $TSLA until at least 2030 and beyond. My kids and grandkids will thank me for HODL’ing!,en,TSLA,27391551,BinhLPhan,29,1,0,,twitter,0.7777,0,0.769,0.231
973,1367869801306206212_tsla,1.61496E+12,05/03/2021 16:00,,Bought more $TSLA at $569. I’m pretty much tapped out now. Now it’s just about HODLing and waiting.,en,TSLA,243013409,SawyerMerritt,1322,134,38,,twitter,0.4939,0,0.842,0.158
974,1367869757387661313_tsla,1.61496E+12,05/03/2021 16:00,,I have no doubts EV’s are the present and the future! By 2030 every car brand you know will be only producing EV vehicles. We’ll look to this market crash as a Tremendous opportunity to Buy $TSLA at 500’s and $NIO at 30’s.,en,TSLA,1.32367E+18,CAinvest0r,18,2,1,,twitter,-0.5562,0.157,0.784,0.059
975,1367869757387661313_nio,1.61496E+12,05/03/2021 16:00,,I have no doubts EV’s are the present and the future! By 2030 every car brand you know will be only producing EV vehicles. We’ll look to this market crash as a Tremendous opportunity to Buy $TSLA at 500’s and $NIO at 30’s.,en,NIO,1.32367E+18,CAinvest0r,18,2,1,,twitter,-0.5562,0.157,0.784,0.059
976,1367869695647420424_tsla,1.61496E+12,05/03/2021 16:00,,Prediction: Cathie bought at least 100k shares of $TSLA today,en,TSLA,1.14245E+18,JCOviedo6,55,8,0,,twitter,0.296,0,0.804,0.196
977,1367869692094935042_tsla,1.61496E+12,05/03/2021 16:00,,Tesla's $TSLA value has now been reduced by more than a third since its high in early January.  Market cap now at $560 billion.,en,TSLA,28571999,bespokeinvest,35,6,8,,twitter,0.34,0,0.902,0.098
978,1367869672041840645_tsla,1.61496E+12,05/03/2021 16:00,,$TSLA will bounce back like we’ve never been before.  Not selling a single share. I just wish I could buy more at these discounted prices.,en,TSLA,298274977,jasondebolt,2413,299,190,,twitter,0.5825,0.071,0.678,0.251
979,1367869632095416323_tsla,1.61496E+12,05/03/2021 16:00,,$TSLA The history speaks for itself. Everytime daily RSI reaches extreme oversold conditions the stock doubles in the next weeks..... These are fact not BS  https://t.co/JqG7i9DfQo,en,TSLA,55561590,ACInvestorBlog,280,22,36,,twitter,0.0516,0,0.954,0.046
982,1367869295162703877_spy,1.61496E+12,05/03/2021 16:00,,"The last time I saw this pattern was in August 2015.  W, TH, F series of lower lows with moves over 1.0%, sets up margin call Monday.  Only a concern if a lot of traders out there are maxed out on their margin.  $SPY $QQQ $TSLA  https://t.co/97C8SI0fTN",en,SPY,17213701,johnfcarter,136,21,17,,twitter,-0.4588,0.089,0.911,0
983,1367869295162703877_qqq,1.61496E+12,05/03/2021 16:00,,"The last time I saw this pattern was in August 2015.  W, TH, F series of lower lows with moves over 1.0%, sets up margin call Monday.  Only a concern if a lot of traders out there are maxed out on their margin.  $SPY $QQQ $TSLA  https://t.co/97C8SI0fTN",en,QQQ,17213701,johnfcarter,136,21,17,,twitter,-0.4588,0.089,0.911,0
984,1367869295162703877_tsla,1.61496E+12,05/03/2021 16:00,,"The last time I saw this pattern was in August 2015.  W, TH, F series of lower lows with moves over 1.0%, sets up margin call Monday.  Only a concern if a lot of traders out there are maxed out on their margin.  $SPY $QQQ $TSLA  https://t.co/97C8SI0fTN",en,TSLA,17213701,johnfcarter,136,21,17,,twitter,-0.4588,0.089,0.911,0
985,1367869175088242697_tsla,1.61496E+12,05/03/2021 16:00,,$TSLA Built full position. Added April 16th $800 calls as well at $8.90. Will hold for few weeks minimum closer to ER! Things will be different then.,en,TSLA,1.04733E+18,joealertz,138,24,6,,twitter,0.3382,0,0.916,0.084
987,1367869064509599748_tsla,1.61496E+12,05/03/2021 16:00,,Adding more $TSLA lol,en,TSLA,8.04412E+17,ElonsWorld,33,1,0,,twitter,0.4728,0,0.494,0.506
1007,1367867033493323776_tsla,1.61496E+12,05/03/2021 15:00,,Purchased 1 $TSLA $635 lotto call for next week.  💯 gambling 🎰 but I think $TSLA is ridiculously oversold.  Gotta be in it to win it!,en,TSLA,1651403384,ChrisDungeon,36,2,0,,twitter,0.5255,0.108,0.699,0.192
1009,1367866875120652289_tsla,1.61496E+12,05/03/2021 15:00,,Crazy times out there. $TSLA getting crushed. Seeing levels we haven't seen since... November.,en,TSLA,158610400,austin_rief,80,6,4,,twitter,-0.6369,0.302,0.698,0
1021,1367865135910502413_tsla,1.61496E+12,05/03/2021 15:00,,The 14-day relative strength index hasn’t been this low in almost a year.  There hasn’t been a better day to buy $TSLA calls in 3 months.  Stonks do not always go up: sometimes they go on sale. 🤑  #BeGreedyWhenOthersAreFearful  https://t.co/1cB2YX4hy1,en,TSLA,367237480,ICannot_Enough,77,7,2,,twitter,0.5754,0.057,0.796,0.147
1023,1367864773648515073_tsla,1.61496E+12,05/03/2021 15:00,,Lovely Black Friday sale on $TSLA in March  Couldn't resist. Pulled the trigger.,en,TSLA,1651403384,ChrisDungeon,52,2,1,,twitter,0.5859,0,0.759,0.241
1033,1367864564461748226_tsla,1.61496E+12,05/03/2021 15:00,,Sorry but $TSLA deserves way more 🍿 than #oil,en,TSLA,9.93245E+17,ARaj_Energy,24,4,1,,twitter,-0.0387,0.141,0.859,0
1035,1367864382365995011_tsla,1.61496E+12,05/03/2021 15:00,,"I got a lot of backlash for saying this when $TSLA was at $850  @elonmusk becoming the richest man on earth was a very easy ""top signal"" for the stock price ... At least @JeffBezos delivers me stuff. I don't own any of Elon's products  What do you think?    https://t.co/bNznZIqZGX",en,TSLA,3407824378,KevinSvenson_,41,14,0,,twitter,0.8258,0,0.832,0.168
1044,1367863748032045057_tsla,1.61496E+12,05/03/2021 15:00,,"Friendly reminder that even though $TSLA is 36% down from its all time high of $900 (currently $575), that's still equal to a hilarious $2,875 pre split price (back when they had greater EV market share, were earning ZEV credits and Elon fantasised of a $420 buyout).",en,TSLA,1.09919E+18,anthonypesec,219,11,22,,twitter,0.9022,0,0.753,0.247
1045,1367863729531064320_tsla,1.61496E+12,05/03/2021 15:00,,I was going to post a Tesla chart but it’s pretty bad. I practically begged my gf not to buy it a few weeks ago lol   With that said these are some old levels that I would potentially be interested in if it gets there $tsla  I’m expecting a bounce at $400 for sure  https://t.co/CE3qj41Gy0,en,TSLA,1.24832E+18,JungDunny,14,3,5,,twitter,0.8674,0.075,0.696,0.229
1047,1367863667207921676_spy,1.61496E+12,05/03/2021 15:00,,$SPY People blaming market weakness on one man sitting in the oval office is like blaming planet Uranus because of a hurricane on planet Earth... You want to put all the blame on one guy because investors got too greedy on names like $TSLA $NIO $ARKK etc etc and bought too many,en,SPY,1.32776E+18,RainzMaker,22,5,0,,twitter,-0.8225,0.22,0.68,0.1
1048,1367863667207921676_tsla,1.61496E+12,05/03/2021 15:00,,$SPY People blaming market weakness on one man sitting in the oval office is like blaming planet Uranus because of a hurricane on planet Earth... You want to put all the blame on one guy because investors got too greedy on names like $TSLA $NIO $ARKK etc etc and bought too many,en,TSLA,1.32776E+18,RainzMaker,22,5,0,,twitter,-0.8225,0.22,0.68,0.1
1049,1367863667207921676_nio,1.61496E+12,05/03/2021 15:00,,$SPY People blaming market weakness on one man sitting in the oval office is like blaming planet Uranus because of a hurricane on planet Earth... You want to put all the blame on one guy because investors got too greedy on names like $TSLA $NIO $ARKK etc etc and bought too many,en,NIO,1.32776E+18,RainzMaker,22,5,0,,twitter,-0.8225,0.22,0.68,0.1
1050,1367863667207921676_arkk,1.61496E+12,05/03/2021 15:00,,$SPY People blaming market weakness on one man sitting in the oval office is like blaming planet Uranus because of a hurricane on planet Earth... You want to put all the blame on one guy because investors got too greedy on names like $TSLA $NIO $ARKK etc etc and bought too many,en,ARKK,1.32776E+18,RainzMaker,22,5,0,,twitter,-0.8225,0.22,0.68,0.1
1053,1367863163748761604_tsla,1.61496E+12,05/03/2021 15:00,,"""Tesla will have over 1 million robotaxis on the road next year"" -Elon Musk, 22 Apr 2019  Days elapsed: 683 Days late: 64 😖  Robotaxis on the road: 0 (0% of target)  Robotaxis missing: &gt;1,000,000  🤖🚖  #Tesla $tsla $tslaq",en,TSLA,1.16995E+18,RoboTaxiBot,19,2,3,,twitter,-0.296,0.059,0.941,0
1054,1367863163748761604_tslaq,1.61496E+12,05/03/2021 15:00,,"""Tesla will have over 1 million robotaxis on the road next year"" -Elon Musk, 22 Apr 2019  Days elapsed: 683 Days late: 64 😖  Robotaxis on the road: 0 (0% of target)  Robotaxis missing: &gt;1,000,000  🤖🚖  #Tesla $tsla $tslaq",en,TSLAQ,1.16995E+18,RoboTaxiBot,19,2,3,,twitter,-0.296,0.059,0.941,0
1057,1367862939424849927_tsla,1.61496E+12,05/03/2021 15:00,,"@LastCall44 Remember I try to run neutral so my $TSLA long position is hedged with shorts like $NKLA, $KODK, $ARKK, $SPCE etc.",en,TSLA,1.1617E+18,garyblack00,33,2,1,,twitter,0.3612,0,0.889,0.111
1058,1367862939424849927_nkla,1.61496E+12,05/03/2021 15:00,,"@LastCall44 Remember I try to run neutral so my $TSLA long position is hedged with shorts like $NKLA, $KODK, $ARKK, $SPCE etc.",en,NKLA,1.1617E+18,garyblack00,33,2,1,,twitter,0.3612,0,0.889,0.111
1059,1367862939424849927_kodk,1.61496E+12,05/03/2021 15:00,,"@LastCall44 Remember I try to run neutral so my $TSLA long position is hedged with shorts like $NKLA, $KODK, $ARKK, $SPCE etc.",en,KODK,1.1617E+18,garyblack00,33,2,1,,twitter,0.3612,0,0.889,0.111
1060,1367862939424849927_arkk,1.61496E+12,05/03/2021 15:00,,"@LastCall44 Remember I try to run neutral so my $TSLA long position is hedged with shorts like $NKLA, $KODK, $ARKK, $SPCE etc.",en,ARKK,1.1617E+18,garyblack00,33,2,1,,twitter,0.3612,0,0.889,0.111
1061,1367862939424849927_spce,1.61496E+12,05/03/2021 15:00,,"@LastCall44 Remember I try to run neutral so my $TSLA long position is hedged with shorts like $NKLA, $KODK, $ARKK, $SPCE etc.",en,SPCE,1.1617E+18,garyblack00,33,2,1,,twitter,0.3612,0,0.889,0.111
1062,1367862508543959045_tsla,1.61496E+12,05/03/2021 15:00,,My bull case for Tesla shares is that they have now dropped enough that value managers will start buying. $TSLA,en,TSLA,1358146357,RudyHavenstein,52,4,1,,twitter,0.5574,0,0.796,0.204
1063,1367862106918424579_tsla,1.61496E+12,05/03/2021 15:00,,$TSLA still freefalling.. congrats to shorts for finally being right lol  https://t.co/E7xKzwCJQ4,en,TSLA,1.04281E+18,FSTrades,17,6,1,,twitter,0.7351,0,0.617,0.383
1064,1367862096986210304_tsla,1.61496E+12,05/03/2021 15:00,,SHAKE THE WEAK HANDS OUT! 🔥  THEY ARE BEING REPLACED WITH STRONG HANDS! 💪  LET’S GO! 🌟  $TSLA #Tesla  https://t.co/Uo7KiK3GaZ,en,TSLA,9.85244E+17,Teslaconomics,32,0,0,,twitter,-0.4421,0.278,0.561,0.161
1067,1367861941629288448_tsla,1.61496E+12,05/03/2021 15:00,,"I can tell you one thing, this wouldn't be happening if Trump were in office. He would have forced some action. Anyone know where Biden is? Sleeping? Vacation? Anyone? $TSLA  https://t.co/ERl9BMVQCQ",en,TSLA,9.30774E+17,squawksquare,509,148,71,,twitter,-0.6072,0.12,0.88,0
1069,1367861161861869569_tsla,1.61496E+12,05/03/2021 15:00,,"SELL OFF. 🔥   Go in, keep your emotions aside, and stay in the best companies!   $TSLA #Tesla",en,TSLA,9.85244E+17,Teslaconomics,80,6,4,,twitter,0.6696,0,0.77,0.23
1070,1367861095101308928_tsla,1.61496E+12,05/03/2021 15:00,,Don't remember the last time I saw Tech get his this hard and not recover within a few days? $TSLA,en,TSLA,9.30774E+17,squawksquare,60,9,1,,twitter,-0.128,0.081,0.919,0
1072,1367860804570218504_tsla,1.61496E+12,05/03/2021 15:00,,This is definitely what they call a Tech Wreck. Wow. $TSLA,en,TSLA,9.30774E+17,squawksquare,114,22,4,,twitter,0.5574,0.177,0.427,0.396
1080,1367859812306927622_tsla,1.61496E+12,05/03/2021 15:00,,Could be worse. Elon lost about $65 Billion of wealth in past weeks. $TSLA,en,TSLA,9.30774E+17,squawksquare,166,25,7,,twitter,-0.296,0.276,0.561,0.163
1082,1367859498501632000_tsla,1.61496E+12,05/03/2021 15:00,,@TSLAFanMtl I told you to take off 1/3 of your $TSLA profits at around $900. It’s Investment 101. I’m only reminding you because you’re a good guy.,en,TSLA,1.03882E+18,BradMunchen,22,3,0,,twitter,0.7003,0,0.799,0.201
1085,1367859125099577345_tsla,1.61496E+12,05/03/2021 15:00,,People still don't understand the concept of shaking weak hands. $TSLA,en,TSLA,9.30774E+17,squawksquare,200,26,6,,twitter,-0.5574,0.338,0.662,0
1087,1367858978756124674_tsla,1.61496E+12,05/03/2021 15:00,,"Daily reminder:  To keep the same size $TSLA short position in dollar terms, you need to short more shares.",en,TSLA,9.71763E+17,bgrahamdisciple,37,2,0,,twitter,0.3597,0,0.878,0.122
1090,1367858896795271171_tsla,1.61496E+12,05/03/2021 15:00,,OMG!!! the end of the world!!!!  Oh wait... did you say 3 month low? 🤣  $TSLA,en,TSLA,9.99632E+17,SteveHamel16,47,2,2,,twitter,-0.5053,0.201,0.799,0
1091,1367858811084607497_tsla,1.61496E+12,05/03/2021 15:00,,"$TSLA is down about 35% from the ATH of $900.40.   Even after a 500% increase over the past year, we believe the current correction will provide a great opportunity to participate in this real trend, which we see accelerating in 2021.   https://t.co/SgbcYhgM54",en,TSLA,499993648,Beth_Kindig,427,20,55,,twitter,0.8481,0,0.801,0.199
1092,1367858728440000517_tsla,1.61496E+12,05/03/2021 15:00,,I’m stopping off at @UnpluggedTesla today.  I’ll see if I can get some pics of super cool teslas they are working on. Love this company. $tsla,en,TSLA,349249475,GerberKawasaki,140,15,5,,twitter,0.8689,0.048,0.636,0.315
1094,1367858575238914050_tsla,1.61496E+12,05/03/2021 15:00,,"$TSLA SHARES HIT NEAR 3-MONTH LOW, LAST DOWN 6.8%",en,TSLA,2704294333,DeItaone,396,18,54,,twitter,0.0258,0.222,0.548,0.23
1095,1367858346410315776_tsla,1.61496E+12,05/03/2021 15:00,,"Here’s a few mind blowing prices:   $TSLA $590  $SNOW $230 $SQ $203  $SKLZ $26 $EXPI $42 $SE $218 $ZM $337  $NIO $35 $SHOP ALMOST $1,000!!!   Make sure you guys got fire power at the end of this, these are amazing companies that are going on sale.   Millionaires will be made.",en,TSLA,399195836,BluSuitDillon,44,6,7,,twitter,0.716,0.043,0.825,0.132
1096,1367858346410315776_snow,1.61496E+12,05/03/2021 15:00,,"Here’s a few mind blowing prices:   $TSLA $590  $SNOW $230 $SQ $203  $SKLZ $26 $EXPI $42 $SE $218 $ZM $337  $NIO $35 $SHOP ALMOST $1,000!!!   Make sure you guys got fire power at the end of this, these are amazing companies that are going on sale.   Millionaires will be made.",en,SNOW,399195836,BluSuitDillon,44,6,7,,twitter,0.716,0.043,0.825,0.132
1097,1367858346410315776_sq,1.61496E+12,05/03/2021 15:00,,"Here’s a few mind blowing prices:   $TSLA $590  $SNOW $230 $SQ $203  $SKLZ $26 $EXPI $42 $SE $218 $ZM $337  $NIO $35 $SHOP ALMOST $1,000!!!   Make sure you guys got fire power at the end of this, these are amazing companies that are going on sale.   Millionaires will be made.",en,SQ,399195836,BluSuitDillon,44,6,7,,twitter,0.716,0.043,0.825,0.132
1098,1367858346410315776_sklz,1.61496E+12,05/03/2021 15:00,,"Here’s a few mind blowing prices:   $TSLA $590  $SNOW $230 $SQ $203  $SKLZ $26 $EXPI $42 $SE $218 $ZM $337  $NIO $35 $SHOP ALMOST $1,000!!!   Make sure you guys got fire power at the end of this, these are amazing companies that are going on sale.   Millionaires will be made.",en,SKLZ,399195836,BluSuitDillon,44,6,7,,twitter,0.716,0.043,0.825,0.132
1099,1367858346410315776_expi,1.61496E+12,05/03/2021 15:00,,"Here’s a few mind blowing prices:   $TSLA $590  $SNOW $230 $SQ $203  $SKLZ $26 $EXPI $42 $SE $218 $ZM $337  $NIO $35 $SHOP ALMOST $1,000!!!   Make sure you guys got fire power at the end of this, these are amazing companies that are going on sale.   Millionaires will be made.",en,EXPI,399195836,BluSuitDillon,44,6,7,,twitter,0.716,0.043,0.825,0.132
1100,1367858346410315776_se,1.61496E+12,05/03/2021 15:00,,"Here’s a few mind blowing prices:   $TSLA $590  $SNOW $230 $SQ $203  $SKLZ $26 $EXPI $42 $SE $218 $ZM $337  $NIO $35 $SHOP ALMOST $1,000!!!   Make sure you guys got fire power at the end of this, these are amazing companies that are going on sale.   Millionaires will be made.",en,SE,399195836,BluSuitDillon,44,6,7,,twitter,0.716,0.043,0.825,0.132
1101,1367858346410315776_zm,1.61496E+12,05/03/2021 15:00,,"Here’s a few mind blowing prices:   $TSLA $590  $SNOW $230 $SQ $203  $SKLZ $26 $EXPI $42 $SE $218 $ZM $337  $NIO $35 $SHOP ALMOST $1,000!!!   Make sure you guys got fire power at the end of this, these are amazing companies that are going on sale.   Millionaires will be made.",en,ZM,399195836,BluSuitDillon,44,6,7,,twitter,0.716,0.043,0.825,0.132
1102,1367858346410315776_nio,1.61496E+12,05/03/2021 15:00,,"Here’s a few mind blowing prices:   $TSLA $590  $SNOW $230 $SQ $203  $SKLZ $26 $EXPI $42 $SE $218 $ZM $337  $NIO $35 $SHOP ALMOST $1,000!!!   Make sure you guys got fire power at the end of this, these are amazing companies that are going on sale.   Millionaires will be made.",en,NIO,399195836,BluSuitDillon,44,6,7,,twitter,0.716,0.043,0.825,0.132
1103,1367858346410315776_shop,1.61496E+12,05/03/2021 15:00,,"Here’s a few mind blowing prices:   $TSLA $590  $SNOW $230 $SQ $203  $SKLZ $26 $EXPI $42 $SE $218 $ZM $337  $NIO $35 $SHOP ALMOST $1,000!!!   Make sure you guys got fire power at the end of this, these are amazing companies that are going on sale.   Millionaires will be made.",en,SHOP,399195836,BluSuitDillon,44,6,7,,twitter,0.716,0.043,0.825,0.132
1106,1367857852988145669_tsla,1.61496E+12,05/03/2021 15:00,,Done with $TSLA . will get back on the puts if we get a pop back to $620-630 area. Praying it doesnt go lower without giving me a bounce,en,TSLA,3241126108,team3dstocks,23,4,0,,twitter,0.3296,0.069,0.782,0.149
1108,1367857575090262016_arkk,1.61496E+12,05/03/2021 15:00,,"This is $ARKK's most crowded long , $MTLS, which is a solid piece of constipated shit, unlike the liquid ""diarrhea stocks"" Cathie touts, like $TSLA &amp; $SQ.   @ARKInvest owns 21% of $MTLS. Will take them 22 days of ADV to sell. 113 days if they want to be only 20% of ADV.  $TSLAQ  https://t.co/ZBo0woUfOc",en,ARKK,1.03882E+18,BradMunchen,29,4,4,,twitter,-0.0772,0.082,0.823,0.095
1109,1367857575090262016_mtls,1.61496E+12,05/03/2021 15:00,,"This is $ARKK's most crowded long , $MTLS, which is a solid piece of constipated shit, unlike the liquid ""diarrhea stocks"" Cathie touts, like $TSLA &amp; $SQ.   @ARKInvest owns 21% of $MTLS. Will take them 22 days of ADV to sell. 113 days if they want to be only 20% of ADV.  $TSLAQ  https://t.co/ZBo0woUfOc",en,MTLS,1.03882E+18,BradMunchen,29,4,4,,twitter,-0.0772,0.082,0.823,0.095
1110,1367857575090262016_tsla,1.61496E+12,05/03/2021 15:00,,"This is $ARKK's most crowded long , $MTLS, which is a solid piece of constipated shit, unlike the liquid ""diarrhea stocks"" Cathie touts, like $TSLA &amp; $SQ.   @ARKInvest owns 21% of $MTLS. Will take them 22 days of ADV to sell. 113 days if they want to be only 20% of ADV.  $TSLAQ  https://t.co/ZBo0woUfOc",en,TSLA,1.03882E+18,BradMunchen,29,4,4,,twitter,-0.0772,0.082,0.823,0.095
1111,1367857575090262016_sq,1.61496E+12,05/03/2021 15:00,,"This is $ARKK's most crowded long , $MTLS, which is a solid piece of constipated shit, unlike the liquid ""diarrhea stocks"" Cathie touts, like $TSLA &amp; $SQ.   @ARKInvest owns 21% of $MTLS. Will take them 22 days of ADV to sell. 113 days if they want to be only 20% of ADV.  $TSLAQ  https://t.co/ZBo0woUfOc",en,SQ,1.03882E+18,BradMunchen,29,4,4,,twitter,-0.0772,0.082,0.823,0.095
1113,1367857575090262016_tslaq,1.61496E+12,05/03/2021 15:00,,"This is $ARKK's most crowded long , $MTLS, which is a solid piece of constipated shit, unlike the liquid ""diarrhea stocks"" Cathie touts, like $TSLA &amp; $SQ.   @ARKInvest owns 21% of $MTLS. Will take them 22 days of ADV to sell. 113 days if they want to be only 20% of ADV.  $TSLAQ  https://t.co/ZBo0woUfOc",en,TSLAQ,1.03882E+18,BradMunchen,29,4,4,,twitter,-0.0772,0.082,0.823,0.095
1114,1367857319409635330_tsla,1.61496E+12,05/03/2021 15:00,,"$TSLA has gone from almost 900 to below 600 in a month or so. Actual gold is doing not so well and ostensible digital gold (BTC) while holding up relatively so far will also fall. I could be wrong of course, but with US 10y normalising - the scope for manias and bubbles reducing.",en,TSLA,7.91761E+17,harshmadhusudan,31,1,4,,twitter,-0.4008,0.07,0.93,0
1116,1367857122487263239_tsla,1.61496E+12,05/03/2021 15:00,,$TSLA is -35% from its 52wk high.. buying #Bitcoin was the top  BUT  The dip buyer side of me is drooling at this chart lol  https://t.co/R0pnLSPCRH,en,TSLA,1.04281E+18,FSTrades,25,5,0,,twitter,0.6249,0,0.825,0.175
1119,1367856759596064768_tsla,1.61496E+12,05/03/2021 15:00,,"IM NOT STOPPING UNTIL I HIT ANOTHER $100,000 MONTH!   Up Over $30,000 this Week!   $TSLA!!!!  https://t.co/LhawFNV5JZ",en,TSLA,2981421573,DekmarTrades,21,1,0,,twitter,0.4861,0,0.816,0.184
1120,1367856608836022274_tsla,1.61496E+12,05/03/2021 15:00,,$TSLA folks loved this at $900 but not $580?,en,TSLA,7.9907E+17,KentsBrokerage,60,16,3,,twitter,0.3506,0,0.766,0.234
1121,1367856400903397377_tsla,1.61496E+12,05/03/2021 15:00,,Is Michael Burry going to tell us how much he made on his $TSLA short 👀   Countless shorts have tried.. he’s succeeded. Legend,en,TSLA,1.04281E+18,FSTrades,30,6,0,,twitter,0.4215,0,0.882,0.118
1122,1367856389117382670_tsla,1.61496E+12,05/03/2021 15:00,,$TSLA was last at these level (~$585) on December 1st 2020. So about 3 months ago.  Incredible to think $TSLA increased &gt;50% within 2 months of that time. And now it's all given back. &gt;35% down since the peak.  Who's selling now when they had 3 months to get a higher price?,en,TSLA,1.04641E+18,RandyVegetables,40,11,5,,twitter,0.2732,0,0.957,0.043
1125,1367856258066300936_tsla,1.61496E+12,05/03/2021 15:00,,Still liking having $TSLA in the S&amp;P 500?  https://t.co/wqshvzkMoi,en,TSLA,714051110,NorthmanTrader,433,73,34,,twitter,0.4019,0,0.748,0.252
1127,1367856086057816069_tsla,1.61496E+12,05/03/2021 15:00,,$TSLA $LN1:COM $TSLA - Tesla secures supply of nickel  https://t.co/Xdt5VPi9ck,en,TSLA,15296897,MarketCurrents,37,5,9,,twitter,0.3182,0,0.777,0.223
1130,1367855542060773383_tsla,1.61496E+12,05/03/2021 15:00,,Tesla with a 5 in front seems like a good entry point for people wanting to buy tesla. Been waiting a while to get down to my buy point... little at a time DCA. $tsla,en,TSLA,349249475,GerberKawasaki,793,86,41,,twitter,0.6597,0,0.838,0.162
1137,1367854767477776389_tsla,1.61496E+12,05/03/2021 15:00,,"Tesla a $1T Company by End of 2021 &amp; Sell-off Is “Massive buying opportunity,” Says Wedbush  ""While the stocks and the EV space is clearly going through a digestion period, we view this as a short-term pullback in a multi-year upward rally.""  #Tesla $TSLA  https://t.co/wIy3FOcs67",en,TSLA,9.59471E+17,EvaFoxU,34,1,3,,twitter,0.4019,0,0.937,0.063
1138,1367854334751383552_tsla,1.61496E+12,05/03/2021 15:00,,PAPA STOP WITH THE ROCKETS AND LOOK AT THE STOCK!  Please call Jay or Masa or Cathie!  What did Larry say about this?!?  Does Kimball have ANY money? Please help 🙏🙏🙏 $TSLA,en,TSLA,24843079,Danstringer74,31,5,0,,twitter,0.6987,0.074,0.706,0.22
1143,1367854131491131396_tsla,1.61496E+12,05/03/2021 15:00,,I got laughed at and trolled a few weeks ago for shorting $TSLA at $800  My only regret is not hanging on to it..,en,TSLA,39089840,David_Tracey,33,4,1,,twitter,0.0516,0.109,0.775,0.116
1144,1367853714187358213_tsla,1.61496E+12,05/03/2021 15:00,,"Sorry Teslemmings and Drowning Ark Animals, but....  There's probably NOTHING the Fed would rather see right now than plunging prices for $TSLA &amp; $ARKK.  (Okay, in fairness, it would love to see $BTC plunge too, lol.)",en,TSLA,1.31237E+18,StanphylCap,48,7,3,,twitter,0.5994,0.033,0.861,0.106
1145,1367853714187358213_arkk,1.61496E+12,05/03/2021 15:00,,"Sorry Teslemmings and Drowning Ark Animals, but....  There's probably NOTHING the Fed would rather see right now than plunging prices for $TSLA &amp; $ARKK.  (Okay, in fairness, it would love to see $BTC plunge too, lol.)",en,ARKK,1.31237E+18,StanphylCap,48,7,3,,twitter,0.5994,0.033,0.861,0.106
